marque,modele,quantite_fabriquee,quantite_vendue,prix_voiture,cout_production,pays_vente,taxe_pays,mois_vente,revenu_total,cout_total
CSL_Auto,S3,4848,3745,28336.81,25077.79,Japan,0.1,2025-02-01,106121353.45,121577125.92
CSL_Auto,S4,2300,2283,64863.0,39692.18,Germany,0.19,2025-02-01,148082229.0,91292014.0
CSL_Auto,S2,3765,2827,21495.53,12549.29,United_Kingdom,0.2,2025-02-01,60767863.31,47248076.85
CSL_Auto,S3,4641,3488,31911.7,25018.09,India,0.18,2025-02-01,111308009.6,116108955.69
CSL_Auto,S2,4441,4314,18484.66,14233.41,France,0.2,2025-02-01,79742823.24,63210573.81
CSL_Auto,S2,3198,2653,19351.19,14479.96,Brazil,0.25,2025-02-01,51338707.06999999,46306912.08
CSL_Auto,S5,3082,2947,98458.97,56604.84,India,0.18,2025-02-01,290158584.59,174456116.88
CSL_Auto,S2,2458,1891,25013.17,14717.35,France,0.2,2025-02-01,47299904.47,36175246.3
CSL_Auto,S4,3000,2365,47622.13,34844.71,United_Kingdom,0.2,2025-02-01,112626337.45,104534130.0
CSL_Auto,S2,3983,3303,18628.31,13126.14,United_Kingdom,0.2,2025-02-01,61529307.93000001,52281415.62
CSL_Auto,S3,3565,3182,30218.06,19104.85,Japan,0.1,2025-02-01,96153866.92,68108790.25
CSL_Auto,S2,2911,2471,22284.45,13016.8,United_Kingdom,0.2,2025-02-01,55064875.95,37891904.8
CSL_Auto,S5,2212,2159,109670.89,50777.92,South_Africa,0.15,2025-02-01,236779451.51,112320759.04
CSL_Auto,S3,322,316,29037.79,17085.22,Japan,0.1,2025-02-01,9175941.64,5501440.840000001
CSL_Auto,S3,2634,2130,28459.66,21879.62,Germany,0.19,2025-02-01,60619075.8,57630919.08
CSL_Auto,S2,1175,1034,25249.38,15794.28,Mexico,0.16,2025-02-01,26107858.92,18558279.0
CSL_Auto,S3,4997,4643,34814.9,19029.69,United_Kingdom,0.2,2025-02-01,161645580.70000002,95091360.93
CSL_Auto,S2,4755,4188,24520.72,13087.98,Germany,0.19,2025-02-01,102692775.36,62233344.9
CSL_Auto,S3,2342,1968,33831.0,19791.34,Japan,0.1,2025-03-01,66579408.0,46351318.28
CSL_Auto,S2,1373,1308,22544.29,15162.72,Brazil,0.25,2025-03-01,29487931.32,20818414.56
CSL_Auto,S3,4001,3532,31942.06,21740.05,India,0.18,2025-03-01,112819355.92,86981940.05
CSL_Auto,S3,1481,1422,38232.59,18499.32,Japan,0.1,2025-03-01,54366742.98,27397492.92
CSL_Auto,S3,2326,2191,34469.87,24643.46,Mexico,0.16,2025-03-01,75523485.17,57320687.96
CSL_Auto,S4,4422,4174,43209.19,30565.33,France,0.2,2025-03-01,180355159.06,135159889.26000002
CSL_Auto,S3,869,806,30867.57,22575.54,Mexico,0.16,2025-03-01,24879261.42,19618144.26
CSL_Auto,S4,3263,3001,57678.5,34701.12,Germany,0.19,2025-03-01,173093178.5,113229754.56
CSL_Auto,S3,439,331,35291.71,17757.27,India,0.18,2025-03-01,11681556.01,7795441.53
CSL_Auto,S2,1654,1504,24158.39,12627.71,South_Africa,0.15,2025-03-01,36334218.56,20886232.34
CSL_Auto,S1,1454,1429,17954.83,8600.41,Canada,0.12,2025-03-01,25657452.070000004,12504996.14
CSL_Auto,S2,1956,1756,22984.6,13724.32,USA,0.08,2025-03-01,40360957.6,26844769.92
CSL_Auto,S4,4319,3709,52816.61,39749.01,Germany,0.19,2025-03-01,195896806.49,171675974.19
CSL_Auto,S4,1611,1441,44388.01,31052.92,United_Kingdom,0.2,2025-03-01,63963122.41,50026254.12
CSL_Auto,S3,1324,1240,31499.19,18894.01,India,0.18,2025-03-01,39058995.6,25015669.24
CSL_Auto,S5,2733,2154,76561.85,67298.01,USA,0.08,2025-03-01,164914224.9,183925461.33
CSL_Auto,S1,1340,1138,14756.41,8131.89,South_Africa,0.15,2025-03-01,16792794.58,10896732.6
CSL_Auto,S3,4960,4929,33835.42,25397.88,Mexico,0.16,2025-03-01,166774785.17999998,125973484.8
CSL_Auto,S5,4764,3801,100934.24,57614.09,India,0.18,2025-03-01,383651046.24,274473524.76
CSL_Auto,S3,596,550,39026.17,24208.22,Brazil,0.25,2025-03-01,21464393.5,14428099.12
CSL_Auto,S4,1142,1101,48079.35,38053.78,Canada,0.12,2025-03-01,52935364.35,43457416.76
CSL_Auto,S4,3235,2702,63640.94,30446.72,Brazil,0.25,2025-03-01,171957819.88,98495139.2
CSL_Auto,S5,2615,2514,115962.65,64685.87,Canada,0.12,2025-03-01,291530102.1,169153550.05
CSL_Auto,S3,1332,1103,28394.2,21987.61,France,0.2,2025-03-01,31318802.6,29287496.52
CSL_Auto,S4,4305,4272,43696.21,28600.99,USA,0.08,2025-03-01,186670209.12,123127261.95
CSL_Auto,S5,2011,1781,73513.18,61842.65,France,0.2,2025-03-01,130926973.57999998,124365569.15
CSL_Auto,S2,2062,1823,21180.39,12041.49,USA,0.08,2025-03-01,38611850.97,24829552.38
CSL_Auto,S5,398,330,81924.11,74069.74,United_Kingdom,0.2,2025-03-01,27034956.3,29479756.520000003
CSL_Auto,S1,333,313,16166.14,10966.15,South_Africa,0.15,2025-03-01,5060001.819999999,3651727.95
CSL_Auto,S4,4514,4210,56203.39,37929.87,France,0.2,2025-03-01,236616271.9,171215433.18
CSL_Auto,S2,1728,1581,20739.34,14135.53,USA,0.08,2025-03-01,32788896.54,24426195.84
CSL_Auto,S1,2802,2244,12045.42,10945.6,Brazil,0.25,2025-03-01,27029922.48,30669571.2
CSL_Auto,S1,3472,3131,15069.94,8889.53,Mexico,0.16,2025-03-01,47183982.14,30864448.160000004
CSL_Auto,S5,4355,3420,102925.42,57629.92,India,0.18,2025-03-01,352004936.4,250978301.6
CSL_Auto,S4,792,674,57231.31,33303.86,Japan,0.1,2025-03-01,38573902.94,26376657.12
CSL_Auto,S4,3793,2981,57885.02,30319.07,Germany,0.19,2025-03-01,172555244.62,115000232.51
CSL_Auto,S5,4339,3437,83628.87,55035.97,France,0.2,2025-03-01,287432426.19,238801073.83
CSL_Auto,S4,1618,1369,49452.17,29682.72,South_Africa,0.15,2025-03-01,67700020.73,48026640.96
CSL_Auto,S4,3265,3088,59376.24,39783.42,India,0.18,2025-03-01,183353829.12,129892866.3
CSL_Auto,S5,4607,3786,104686.54,67875.32,Japan,0.1,2025-03-01,396343240.44,312701599.24
CSL_Auto,S3,1117,936,35960.42,20365.13,Germany,0.19,2025-04-01,33658953.12,22747850.21
CSL_Auto,S4,3965,3522,46253.34,32611.91,USA,0.08,2025-04-01,162904263.48,129306223.15
CSL_Auto,S4,923,852,40272.38,34014.81,France,0.2,2025-04-01,34312067.76,31395669.63
CSL_Auto,S5,2228,1757,69103.9,69220.75,Canada,0.12,2025-04-01,121415552.3,154223831.0
CSL_Auto,S4,618,585,63497.71,39376.62,Japan,0.1,2025-04-01,37146160.35,24334751.16
CSL_Auto,S4,4402,4113,63826.69,35980.59,France,0.2,2025-04-01,262519175.97,158386557.17999998
CSL_Auto,S5,3892,2919,86287.93,70250.08,South_Africa,0.15,2025-04-01,251874467.67,273413311.36
CSL_Auto,S4,1588,1571,55733.28,30193.43,Japan,0.1,2025-04-01,87556982.88,47947166.84
CSL_Auto,S2,4290,4041,19981.31,12406.58,USA,0.08,2025-04-01,80744473.71000001,53224228.2
CSL_Auto,S4,1170,927,41427.24,32499.8,France,0.2,2025-04-01,38403051.48,38024766.0
CSL_Auto,S5,3828,3563,105075.43,49986.41,France,0.2,2025-04-01,374383757.09,191347977.48
CSL_Auto,S1,2381,2079,16253.82,9538.46,Canada,0.12,2025-04-01,33791691.78,22711073.26
CSL_Auto,S2,4227,3853,22457.88,13503.0,Canada,0.12,2025-04-01,86530211.64,57077181.0
CSL_Auto,S5,1172,1016,109733.45,46752.26,Mexico,0.16,2025-04-01,111489185.2,54793648.72
CSL_Auto,S4,576,509,56049.03,40071.16,USA,0.08,2025-04-01,28528956.27,23080988.160000004
CSL_Auto,S1,3309,2526,14298.25,11726.24,United_Kingdom,0.2,2025-04-01,36117379.5,38802128.16
CSL_Auto,S4,1191,967,53251.9,38262.24,Brazil,0.25,2025-04-01,51494587.3,45570327.84
CSL_Auto,S2,4046,3931,25146.45,15556.81,Germany,0.19,2025-04-01,98850694.95,62942853.26
CSL_Auto,S2,2737,2238,18630.21,13865.98,Japan,0.1,2025-04-01,41694409.98,37951187.26
CSL_Auto,S3,4518,4180,27201.58,18938.15,Germany,0.19,2025-04-01,113702604.4,85562561.7
CSL_Auto,S1,2609,2592,13972.69,8989.44,Mexico,0.16,2025-04-01,36217212.48,23453448.96
CSL_Auto,S4,1199,1098,47374.36,39034.32,France,0.2,2025-04-01,52017047.28,46802149.68
CSL_Auto,S1,2433,2011,15204.65,9438.7,Canada,0.12,2025-04-01,30576551.15,22964357.1
CSL_Auto,S1,1392,1181,14929.56,9042.46,France,0.2,2025-04-01,17631810.36,12587104.319999998
CSL_Auto,S4,1570,1335,45977.42,40374.44,United_Kingdom,0.2,2025-04-01,61379855.7,63387870.8
CSL_Auto,S3,2918,2678,38457.49,19489.37,Canada,0.12,2025-04-01,102989158.22,56869981.66
CSL_Auto,S5,3864,3013,96651.52,44231.3,France,0.2,2025-04-01,291211029.76,170909743.20000002
CSL_Auto,S3,1905,1613,27520.37,25380.69,South_Africa,0.15,2025-04-01,44390356.81,48350214.45
CSL_Auto,S5,924,768,74278.88,54573.39,South_Africa,0.15,2025-04-01,57046179.84,50425812.36
CSL_Auto,S4,3592,3067,40579.37,36824.39,Brazil,0.25,2025-04-01,124456927.79,132273208.88
CSL_Auto,S4,832,773,40938.55,32706.17,South_Africa,0.15,2025-04-01,31645499.15,27211533.44
CSL_Auto,S5,1540,1445,65650.46,48406.06,Mexico,0.16,2025-04-01,94864914.7,74545332.39999999
CSL_Auto,S5,3317,2616,71426.61,48866.83,India,0.18,2025-04-01,186852011.76,162091275.11
CSL_Auto,S1,2716,2664,15659.42,9868.92,Mexico,0.16,2025-04-01,41716694.88,26803986.72
CSL_Auto,S2,857,764,19950.86,14910.09,United_Kingdom,0.2,2025-04-01,15242457.04,12777947.13
CSL_Auto,S4,4517,3509,53377.71,27747.61,USA,0.08,2025-04-01,187302384.39,125335954.37
CSL_Auto,S3,4264,3366,31508.47,22734.06,Mexico,0.16,2025-04-01,106057510.02,96938031.84
CSL_Auto,S4,3151,2711,49713.93,37473.05,France,0.2,2025-04-01,134774464.23,118077580.55
CSL_Auto,S3,2987,2783,30754.53,23662.16,USA,0.08,2025-04-01,85589856.99,70678871.92
CSL_Auto,S3,543,542,31715.04,20650.92,India,0.18,2025-04-01,17189551.68,11213449.56
CSL_Auto,S1,4842,4520,16435.47,9990.94,France,0.2,2025-05-01,74288324.4,48376131.48
CSL_Auto,S3,954,941,36338.59,18196.19,Canada,0.12,2025-05-01,34194613.19,17359165.259999998
CSL_Auto,S2,3248,2984,21151.17,13280.54,Japan,0.1,2025-05-01,63115091.28,43135193.92
CSL_Auto,S4,3384,2887,45894.79,29749.11,USA,0.08,2025-05-01,132498258.73,100670988.24
CSL_Auto,S1,4664,4547,13266.82,11495.62,Mexico,0.16,2025-05-01,60324230.54,53615571.68000001
CSL_Auto,S1,1757,1524,14153.61,9638.57,Mexico,0.16,2025-05-01,21570101.64,16934967.49
CSL_Auto,S3,2963,2934,26120.8,17750.07,India,0.18,2025-05-01,76638427.2,52593457.41
CSL_Auto,S4,4233,3423,57210.02,34492.15,Mexico,0.16,2025-05-01,195829898.46,146005270.95000002
CSL_Auto,S4,1592,1253,50857.37,38071.07,Germany,0.19,2025-05-01,63724284.61000001,60609143.44
CSL_Auto,S5,4757,4248,87308.83,45090.27,United_Kingdom,0.2,2025-05-01,370887909.84,214494414.39
CSL_Auto,S4,3920,3679,46366.91,40267.02,South_Africa,0.15,2025-05-01,170583861.89000002,157846718.39999998
CSL_Auto,S3,1152,1148,37893.05,21905.31,South_Africa,0.15,2025-05-01,43501221.400000006,25234917.12
CSL_Auto,S4,2563,2051,51403.65,34091.45,South_Africa,0.15,2025-05-01,105428886.15,87376386.35
CSL_Auto,S3,1237,1050,37943.05,20759.61,India,0.18,2025-05-01,39840202.5,25679637.57
CSL_Auto,S5,1213,1129,75300.09,60486.57,Mexico,0.16,2025-05-01,85013801.61,73370209.41
CSL_Auto,S3,1388,1093,30776.92,23279.1,Japan,0.1,2025-05-01,33639173.559999995,32311390.8
CSL_Auto,S1,2140,1820,15995.54,11708.58,Japan,0.1,2025-05-01,29111882.8,25056361.2
CSL_Auto,S3,4023,3037,32389.95,19286.83,France,0.2,2025-05-01,98368278.15,77590917.09
CSL_Auto,S5,1737,1366,111111.58,73295.17,France,0.2,2025-05-01,151778418.28,127313710.29
CSL_Auto,S5,4588,4138,94673.03,71681.42,Mexico,0.16,2025-05-01,391756998.14,328874354.96
CSL_Auto,S1,4331,4225,12012.48,11576.99,Brazil,0.25,2025-05-01,50752728.0,50139943.69
CSL_Auto,S2,1809,1421,19874.49,14028.82,Mexico,0.16,2025-05-01,28241650.290000003,25378135.38
CSL_Auto,S5,3255,3234,115244.06,57443.59,Japan,0.1,2025-05-01,372699290.04,186978885.45
CSL_Auto,S1,291,238,15402.17,11792.52,USA,0.08,2025-05-01,3665716.46,3431623.3200000003
CSL_Auto,S5,1533,1423,100131.83,64477.07,Japan,0.1,2025-05-01,142487594.09,98843348.31
CSL_Auto,S3,2211,2185,37337.32,17560.71,United_Kingdom,0.2,2025-05-01,81582044.2,38826729.81
CSL_Auto,S2,3701,3015,25971.58,15475.34,South_Africa,0.15,2025-05-01,78304313.7,57274233.34
CSL_Auto,S3,452,408,31468.89,20009.65,France,0.2,2025-05-01,12839307.12,9044361.8
CSL_Auto,S2,1253,1229,25839.79,15808.26,United_Kingdom,0.2,2025-05-01,31757101.91,19807749.78
CSL_Auto,S3,2880,2568,37132.69,21352.85,Canada,0.12,2025-05-01,95356747.92,61496207.99999999
CSL_Auto,S4,3330,3295,54221.16,31584.83,Japan,0.1,2025-05-01,178658722.20000002,105177483.9
CSL_Auto,S3,1547,1409,36863.58,20554.47,Mexico,0.16,2025-05-01,51940784.22,31797765.090000004
CSL_Auto,S2,868,842,25588.86,12141.32,Japan,0.1,2025-05-01,21545820.12,10538665.76
CSL_Auto,S1,3351,3103,12655.31,9835.3,Brazil,0.25,2025-05-01,39269426.93,32958090.3
CSL_Auto,S5,1886,1597,70528.21,69610.46,Canada,0.12,2025-05-01,112633551.37,131285327.56000002
CSL_Auto,S3,3211,3149,28367.1,19049.55,USA,0.08,2025-05-01,89327997.89999999,61168105.05
CSL_Auto,S4,2566,2271,62246.41,33800.29,USA,0.08,2025-05-01,141361597.11,86731544.14
CSL_Auto,S3,3198,3001,26157.64,21642.02,India,0.18,2025-05-01,78499077.64,69211179.96000001
CSL_Auto,S5,4496,4396,115794.22,54482.13,France,0.2,2025-05-01,509031391.12,244951656.48
CSL_Auto,S3,1143,1015,36027.4,20724.31,United_Kingdom,0.2,2025-05-01,36567811.0,23687886.33
CSL_Auto,S4,4861,4824,58883.05,37516.85,South_Africa,0.15,2025-06-01,284051833.2,182369407.85
CSL_Auto,S2,3622,3320,19213.74,14685.63,India,0.18,2025-06-01,63789616.8,53191351.86
CSL_Auto,S5,179,164,74070.76,72115.88,Canada,0.12,2025-06-01,12147604.64,12908742.52
CSL_Auto,S2,2027,1797,25841.96,16273.79,United_Kingdom,0.2,2025-06-01,46438002.12,32986972.33
CSL_Auto,S2,4674,4108,25026.77,14972.47,Brazil,0.25,2025-06-01,102809971.16,69981324.78
CSL_Auto,S1,4056,3329,13370.93,9958.56,South_Africa,0.15,2025-06-01,44511825.97,40391919.36
CSL_Auto,S1,671,565,12797.45,8144.84,USA,0.08,2025-06-01,7230559.25,5465187.64
CSL_Auto,S2,1027,851,25522.4,14088.82,France,0.2,2025-06-01,21719562.4,14469218.14
CSL_Auto,S5,1701,1526,77608.78,72432.71,United_Kingdom,0.2,2025-06-01,118430998.28,123208039.71
CSL_Auto,S5,1702,1627,80789.55,52503.87,India,0.18,2025-06-01,131444597.85,89361586.74000001
CSL_Auto,S1,3608,2870,13052.65,11531.52,South_Africa,0.15,2025-06-01,37461105.5,41605724.16
CSL_Auto,S4,1652,1318,63083.87,29517.56,Germany,0.19,2025-06-01,83144540.66,48763009.120000005
CSL_Auto,S1,3255,2810,16166.74,11624.15,Japan,0.1,2025-06-01,45428539.4,37836608.25
CSL_Auto,S4,2108,1693,55706.01,32001.53,France,0.2,2025-06-01,94310274.93,67459225.24
CSL_Auto,S5,997,906,97243.62,72629.37,Canada,0.12,2025-06-01,88102719.72,72411481.89
CSL_Auto,S4,4262,3936,60591.37,31257.53,India,0.18,2025-06-01,238487632.32,133219592.86
CSL_Auto,S1,4032,3528,13200.95,8850.19,Japan,0.1,2025-06-01,46572951.6,35683966.080000006
CSL_Auto,S3,1134,975,26702.66,22856.9,South_Africa,0.15,2025-06-01,26035093.5,25919724.6
CSL_Auto,S5,4412,3484,94843.3,49354.49,Brazil,0.25,2025-06-01,330434057.2,217752009.88
CSL_Auto,S2,1506,1488,21871.82,14342.3,Canada,0.12,2025-06-01,32545268.16,21599503.8
CSL_Auto,S5,224,212,68326.54,60312.68,Germany,0.19,2025-06-01,14485226.48,13510040.32
CSL_Auto,S3,1309,1308,36709.02,24362.89,United_Kingdom,0.2,2025-06-01,48015398.16,31891023.01
CSL_Auto,S1,1855,1472,15025.04,10393.87,Mexico,0.16,2025-06-01,22116858.880000003,19280628.85
CSL_Auto,S3,4589,3453,33783.88,22241.23,Germany,0.19,2025-06-01,116655737.64,102065004.47
CSL_Auto,S5,2810,2435,75629.52,66653.0,Mexico,0.16,2025-06-01,184157881.2,187294930.0
CSL_Auto,S2,1741,1687,22460.09,12805.29,France,0.2,2025-06-01,37890171.83,22294009.89
CSL_Auto,S3,3075,2421,35245.9,18286.86,South_Africa,0.15,2025-06-01,85330323.9,56232094.5
CSL_Auto,S3,2032,1617,36242.6,25867.19,USA,0.08,2025-06-01,58604284.2,52562130.08
CSL_Auto,S1,3065,2760,16805.73,10708.35,USA,0.08,2025-06-01,46383814.8,32821092.75
CSL_Auto,S2,1110,1087,23031.1,16604.1,France,0.2,2025-06-01,25034805.7,18430551.0
CSL_Auto,S1,3947,3745,17531.76,10821.27,Germany,0.19,2025-06-01,65656441.2,42711552.690000005
CSL_Auto,S1,2599,2361,12332.64,9173.26,USA,0.08,2025-06-01,29117363.04,23841302.74
CSL_Auto,S3,1275,1246,30170.25,20396.59,United_Kingdom,0.2,2025-06-01,37592131.5,26005652.25
CSL_Auto,S5,4964,3838,92040.13,48855.66,United_Kingdom,0.2,2025-06-01,353250018.94,242519496.24
CSL_Auto,S4,637,607,55297.98,31659.95,Mexico,0.16,2025-06-01,33565873.86,20167388.15
CSL_Auto,S3,4896,4268,39829.76,17838.1,South_Africa,0.15,2025-06-01,169993415.68,87335337.6
CSL_Auto,S1,2716,2372,15536.93,10990.79,South_Africa,0.15,2025-06-01,36853597.96,29850985.64
CSL_Auto,S5,1349,1312,76199.09,53248.09,South_Africa,0.15,2025-06-01,99973206.08,71831673.41
CSL_Auto,S5,4933,4632,65930.36,45971.11,USA,0.08,2025-06-01,305389427.52,226775485.63
CSL_Auto,S5,2610,2304,88393.74,70212.97,Canada,0.12,2025-06-01,203659176.96,183255851.7
CSL_Auto,S4,3054,3033,60039.51,37441.79,Brazil,0.25,2025-07-01,182099833.83,114347226.66
CSL_Auto,S2,3683,3017,22986.73,15933.17,India,0.18,2025-07-01,69350964.41,58681865.11
CSL_Auto,S2,2683,2501,18756.86,13597.49,Germany,0.19,2025-07-01,46910906.86,36482065.67
CSL_Auto,S3,239,235,39224.85,18979.43,Japan,0.1,2025-07-01,9217839.75,4536083.7700000005
CSL_Auto,S5,1159,1153,81591.86,45556.36,Canada,0.12,2025-07-01,94075414.58,52799821.24
CSL_Auto,S5,2139,1649,108530.14,64023.45,Canada,0.12,2025-07-01,178966200.85999998,136946159.54999998
CSL_Auto,S5,4048,3250,106415.0,58655.5,France,0.2,2025-07-01,345848750.0,237437464.0
CSL_Auto,S3,3789,2965,32675.06,21804.92,South_Africa,0.15,2025-07-01,96881552.9,82618841.88
CSL_Auto,S1,2299,1970,13366.64,10456.09,United_Kingdom,0.2,2025-07-01,26332280.8,24038550.91
CSL_Auto,S4,4039,3180,58588.57,30436.05,France,0.2,2025-07-01,186311652.6,122931205.95
CSL_Auto,S5,2429,2428,76737.47,57228.55,United_Kingdom,0.2,2025-07-01,186318577.16,139008147.95000002
CSL_Auto,S5,762,648,119764.72,65010.56,Germany,0.19,2025-07-01,77607538.56,49538046.72
CSL_Auto,S1,1447,1132,14070.87,9356.36,Japan,0.1,2025-07-01,15928224.840000002,13538652.92
CSL_Auto,S2,1357,1040,19889.44,15591.66,Canada,0.12,2025-07-01,20685017.6,21157882.62
CSL_Auto,S1,668,614,13008.97,9827.92,South_Africa,0.15,2025-07-01,7987507.579999999,6565050.56
CSL_Auto,S4,1278,1138,44934.77,27049.26,United_Kingdom,0.2,2025-07-01,51135768.26,34568954.28
CSL_Auto,S2,400,354,24182.21,14656.83,Canada,0.12,2025-07-01,8560502.34,5862732.0
CSL_Auto,S4,2154,1905,54516.88,36782.06,Mexico,0.16,2025-07-01,103854656.4,79228557.24
CSL_Auto,S3,1640,1602,27718.95,25462.43,Canada,0.12,2025-07-01,44405757.9,41758385.2
CSL_Auto,S4,4779,4298,44452.44,40378.39,USA,0.08,2025-07-01,191056587.12,192968325.81
CSL_Auto,S3,890,803,39537.75,22781.77,Brazil,0.25,2025-07-01,31748813.25,20275775.3
CSL_Auto,S4,305,285,50426.19,30456.63,Canada,0.12,2025-07-01,14371464.15,9289272.15
CSL_Auto,S5,3887,2982,89481.05,46253.17,India,0.18,2025-07-01,266832491.1,179786071.79
CSL_Auto,S3,876,676,39704.13,20019.97,Canada,0.12,2025-07-01,26839991.88,17537493.720000003
CSL_Auto,S5,3610,3564,85299.55,43110.05,Canada,0.12,2025-07-01,304007596.2,155627280.5
CSL_Auto,S5,2349,1850,104710.14,61723.46,France,0.2,2025-07-01,193713759.0,144988407.54
CSL_Auto,S1,883,800,14178.42,9346.88,France,0.2,2025-07-01,11342736.0,8253295.039999999
CSL_Auto,S4,1725,1724,58682.33,37450.46,South_Africa,0.15,2025-07-01,101168336.92,64602043.5
CSL_Auto,S4,2462,2300,48320.47,39195.32,Japan,0.1,2025-07-01,111137081.0,96498877.84
CSL_Auto,S4,2151,1792,62683.74,33988.51,Japan,0.1,2025-07-01,112329262.08,73109285.01
CSL_Auto,S1,2062,1630,12999.04,8065.33,USA,0.08,2025-07-01,21188435.200000003,16630710.46
CSL_Auto,S3,1087,835,34920.93,19519.28,South_Africa,0.15,2025-07-01,29158976.55,21217457.36
CSL_Auto,S4,4214,3937,40981.75,31369.28,France,0.2,2025-07-01,161345149.75,132190145.92
CSL_Auto,S5,3196,2439,73726.01,52624.8,Germany,0.19,2025-07-01,179817738.39,168188860.8
CSL_Auto,S1,1848,1671,15509.78,8992.53,Germany,0.19,2025-07-01,25916842.380000003,16618195.44
CSL_Auto,S4,654,524,60739.68,29800.71,South_Africa,0.15,2025-07-01,31827592.32,19489664.34
CSL_Auto,S2,3278,2705,21157.58,14030.39,United_Kingdom,0.2,2025-07-01,57231253.900000006,45991618.42
CSL_Auto,S3,2342,2110,36471.48,23262.16,Japan,0.1,2025-07-01,76954822.80000001,54479978.72
CSL_Auto,S5,3863,3391,72802.89,50392.04,Germany,0.19,2025-07-01,246874599.99,194664450.52
CSL_Auto,S1,2491,2287,16660.29,9643.4,South_Africa,0.15,2025-07-01,38102083.23,24021709.4
CSL_Auto,S2,3488,2963,22508.54,15603.19,Germany,0.19,2025-08-01,66692804.02,54423926.72
CSL_Auto,S3,2203,2096,39744.85,18661.78,India,0.18,2025-08-01,83305205.6,41111901.34
CSL_Auto,S3,3933,3848,37409.79,19884.31,South_Africa,0.15,2025-08-01,143952871.92000002,78204991.23
CSL_Auto,S2,1028,803,25898.12,15239.15,United_Kingdom,0.2,2025-08-01,20796190.36,15665846.2
CSL_Auto,S4,2268,1807,58953.49,29490.81,Germany,0.19,2025-08-01,106528956.43,66885157.080000006
CSL_Auto,S4,2941,2652,63243.86,33864.31,France,0.2,2025-08-01,167722716.72,99594935.71
CSL_Auto,S5,3994,3907,75072.83,58997.12,Mexico,0.16,2025-08-01,293309546.81,235634497.28
CSL_Auto,S4,2388,2044,49477.23,34429.99,India,0.18,2025-08-01,101131458.12,82218816.11999999
CSL_Auto,S3,4987,4291,36031.36,18766.89,USA,0.08,2025-08-01,154610565.76,93590480.43
CSL_Auto,S2,1886,1693,19079.32,14174.02,Japan,0.1,2025-08-01,32301288.76,26732201.720000003
CSL_Auto,S2,703,701,21569.69,15908.66,United_Kingdom,0.2,2025-08-01,15120352.69,11183787.98
CSL_Auto,S4,873,802,46162.12,33330.02,France,0.2,2025-08-01,37022020.24,29097107.46
CSL_Auto,S2,1156,967,22291.81,14466.39,South_Africa,0.15,2025-08-01,21556180.27,16723146.84
CSL_Auto,S2,2154,1718,25677.43,16739.93,Brazil,0.25,2025-08-01,44113824.74,36057809.22
CSL_Auto,S1,1690,1535,12946.51,9512.56,India,0.18,2025-08-01,19872892.85,16076226.4
CSL_Auto,S5,3516,3475,68512.63,61285.77,United_Kingdom,0.2,2025-08-01,238081389.25000003,215480767.32
CSL_Auto,S1,1243,1143,15764.26,10774.95,Mexico,0.16,2025-08-01,18018549.18,13393262.85
CSL_Auto,S3,3844,3533,26732.37,17488.75,Mexico,0.16,2025-08-01,94445463.21,67226755.0
CSL_Auto,S1,4905,4107,14081.12,9742.46,Brazil,0.25,2025-08-01,57831159.84,47786766.3
CSL_Auto,S1,628,518,12719.71,10407.28,Canada,0.12,2025-08-01,6588809.779999999,6535771.840000001
CSL_Auto,S2,1695,1407,24557.1,15158.34,USA,0.08,2025-08-01,34551839.7,25693386.3
CSL_Auto,S2,4973,3955,23639.41,12535.16,USA,0.08,2025-08-01,93493866.55,62337350.68
CSL_Auto,S2,4923,4849,24796.85,14913.36,United_Kingdom,0.2,2025-08-01,120239925.65,73418471.28
CSL_Auto,S4,2739,2459,49492.27,27460.19,India,0.18,2025-08-01,121701491.93,75213460.41
CSL_Auto,S5,3705,3491,72690.05,60794.0,United_Kingdom,0.2,2025-08-01,253760964.55,225241770.0
CSL_Auto,S3,2744,2662,31693.26,17360.08,Brazil,0.25,2025-08-01,84367458.11999999,47636059.52
CSL_Auto,S1,4051,3448,13011.35,8860.7,Canada,0.12,2025-08-01,44863134.8,35894695.7
CSL_Auto,S4,1856,1581,63790.37,32800.24,South_Africa,0.15,2025-08-01,100852574.97,60877245.44
CSL_Auto,S5,1712,1595,100826.41,46846.24,South_Africa,0.15,2025-08-01,160818123.95000002,80200762.88
CSL_Auto,S5,3812,3796,87653.83,47965.61,Brazil,0.25,2025-08-01,332733938.68,182844905.32
CSL_Auto,S3,4396,3452,37318.49,18813.25,Brazil,0.25,2025-08-01,128823427.48,82703047.0
CSL_Auto,S2,907,878,20583.24,13026.07,India,0.18,2025-08-01,18072084.720000003,11814645.49
CSL_Auto,S3,1240,966,34851.39,19286.77,Germany,0.19,2025-08-01,33666442.74,23915594.8
CSL_Auto,S1,3381,3177,16556.78,11543.64,France,0.2,2025-08-01,52600890.06,39029046.84
CSL_Auto,S2,4408,3647,19572.85,16906.56,United_Kingdom,0.2,2025-08-01,71382183.94999999,74524116.48
CSL_Auto,S3,1045,1005,34905.28,25535.72,Mexico,0.16,2025-08-01,35079806.4,26684827.4
CSL_Auto,S2,3698,3581,19761.38,12727.07,Brazil,0.25,2025-08-01,70765501.78,47064704.86
